지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
131,2015-03-19,13.2,7,645,21.3,1635,,,,,,,6.4,20,522,2.9,360,531,1.3,1125,5.1,35,1643,61.1,8.9,1006.9,1017,2307,1010.1,1,1013.7,12.1,10.8,1200,2.74,18.94,,,,,,3.3,1.3,13.4,4.7,,,,,,,,,,,3.7,,
131,2015-03-20,14.3,9.3,652,21.8,1630,,,,,,,6,360,1225,3.2,340,1228,1,898,-1.3,14,1546,39.3,5.9,1010.6,1020.1,847,1015,1658,1017.4,12.1,7.3,1300,2.66,16.1,,,,,,5.8,0.3,12.5,5.1,,,,,,,,,,,4.3,,
131,2015-03-21,13.2,6.6,728,21,1450,,,,,,,5.6,180,1258,2.5,250,1247,1,848,-2.6,17,1501,35.8,5.1,1009.1,1018,853,1013.3,1626,1016,12.1,9.6,1200,2.63,17.37,,,,,,0.9,0,11.4,-1.5,,,,,,,,,,,4,,
131,2015-03-22,9.5,3.8,2330,16.9,1354,,,,,,,9.8,270,1532,4.7,270,1534,1.9,1642,-4.2,11,1525,43.1,4.8,1013.7,1025.9,2351,1016.3,11,1020.7,12.2,9.8,1300,2.63,18.93,,,,,,0,0,10,1.1,,,,,,,,,,,5,,
131,2015-03-23,5.8,1.1,610,11.3,1426,,,,,,,10.5,360,1612,4.4,320,1602,2,1691,-11,15,1236,29.9,2.7,1019.2,1028.3,2340,1024.1,1527,1026.3,12.2,11.1,1200,2.93,20.82,,,,,,0,0,7.5,-5.8,,,,,,,,,,,3.9,,
131,2015-03-24,6.1,0.5,633,13.1,1528,,,,,,,8.3,340,1705,3.7,340,1932,1.3,1151,-9.9,13,1522,33.5,2.9,1024,1033.8,2359,1028.3,1,1031.1,12.3,11.1,1200,2.9,20.64,,,,,,0,0,7.8,-6.7,,,,,,,,,,,3.7,,
131,2015-03-25,7.2,-0.9,520,15.4,1550,,,,,,,6.1,270,1538,2.5,230,1441,1,884,-9.6,11,1306,33.4,3,1027.4,1036.2,953,1032.3,1621,1034.6,12.3,11.2,1200,3.01,21.15,,,,,,0,0,8.5,-8.1,,,,,,,,,,,4.1,,
131,2015-03-26,8.9,0.9,554,17.6,1450,,,,,,,6.2,250,1359,3,270,1407,1.2,1007,-7.8,16,1345,33,3.4,1026.3,1036.2,653,1030.3,1713,1033.4,12.4,11.5,1200,2.92,20.88,,,,,,0,0,10.1,-7.9,,,,,,,,,,,4.4,,
131,2015-03-27,10,2.4,508,19.1,1436,,,,,,,7.4,340,1649,3.9,320,1627,1.1,975,-6.9,17,1418,32.1,3.7,1019.6,1032.5,13,1023.2,1649,1026.6,12.4,9.9,1200,2.81,18.26,,,,,,1,0,10.2,-6,,,,,,,,,,,4.4,,
131,2015-03-28,11.5,1.8,550,20.4,1539,0.17,,,,,0,7.8,230,1803,3.6,230,1807,1.3,1122,-5.7,15,1348,32.3,4,1011.6,1023.5,12,1014.1,1645,1018.5,12.4,10.1,1200,2.95,19.82,,,,,,3.6,2.6,12.3,-6.2,,,,,,,,,,,5.1,0.1,
131,2015-03-29,12.6,7.5,426,19.2,1517,0.45,,,,,0.1,5.9,340,1530,2.9,340,1549,1.2,996,1.4,24,229,47.9,7.1,1010.7,1019.5,945,1015.7,1612,1017.5,12.5,6.5,1200,2.58,15.05,,,,,,3.9,2.9,13.4,2.8,,,,,,,,,,,3,,
131,2015-03-30,15,6.3,507,23.6,1532,,,,,,,6.7,250,1545,3.6,250,1550,1.2,998,2.8,18,1704,49.9,7.6,1011.3,1020,919,1015.4,1559,1018.1,12.5,10.4,1200,2.77,19.42,,,,,,0.4,0,14.9,-0.7,,,,,,,,,,,4.7,,
131,2015-03-31,12.5,9.2,431,15.4,1219,11.67,,,,,3.5,3.8,50,757,2.5,50,757,0.8,689,8.9,46,1,80.6,11.8,1008.3,1018.8,8,1012,1820,1015.1,12.5,0,1000,0.44,2.54,,,,,,8.6,6.4,11.2,2.2,,,,,,,,,,,0.3,4.5,2.5
131,2015-04-01,12.3,10.5,1410,13.8,1206,10.25,0.5,358,0.5,448,1,11.5,20,1321,6.3,20,1323,2.3,2029,8.9,60,2055,81.6,11.7,1008.5,1017.8,2044,1011.6,344,1015.4,12.6,0.3,1100,1.2,4.02,,,,,,9.4,6.9,12,10.6,,,,,,,,,,1.1,1.9,0,2.5
131,2015-04-02,15.6,10.1,645,23,2136,1.33,5,2324,10,2319,8.5,11.5,180,2221,6,140,1338,3.4,2906,9.3,49,1441,67.4,12.2,999,1017.5,1,996.1,2214,1005.7,12.6,8.1,1200,2.75,17.08,,,,,,7.4,6,16.4,9,,,,,,,,,,4,5.4,23.5,
131,2015-04-03,12.6,10.4,855,18.9,1,5.92,2.5,31,7.5,22,15,10.4,200,202,5.3,230,211,1.9,1608,9.5,66,1657,82.5,12,999.7,1013.3,2353,996.6,20,1006.6,12.7,1.6,1200,1.02,6.28,,,,,,7.9,5.9,14,6.8,,,,,,,,,,1.3,1.8,,
131,2015-04-04,12.5,8.9,627,17.9,1122,8.67,1,2038,2,1533,10,8.5,110,2010,4.7,110,2017,2.2,1881,4.7,36,1123,62.6,8.8,1007.3,1015.7,715,1012.1,1429,1014.1,12.7,5.3,1000,2.41,11.02,,,,,,7.1,4.3,11.9,4.7,,,,,,,,,,1,2,10.5,
131,2015-04-05,10.7,8.9,105,11.7,1601,14.75,0.5,52,1,2,2.5,4.5,50,47,2.7,50,50,1,828,9.4,80,844,92.6,11.9,1007.3,1016.2,2321,1012.3,531,1014.2,12.7,0,900,0.5,3.3,,,,,,10,6.8,12.3,8.6,,,,,,,,,,0.3,0.6,2.2,
131,2015-04-06,10.6,6.9,2358,13.8,1505,6.42,0.5,1011,0.5,921,1,6.6,270,1847,2.8,20,806,1.4,1237,5.8,45,1751,74.4,9.6,1011.7,1022.2,2345,1015.2,144,1018.6,12.8,0,1100,0.7,4.66,,,,,,9.4,5.1,11.8,5.3,,,,,,,,,,0.3,0.6,0.8,
131,2015-04-07,8.7,4.9,403,14.8,1349,3.58,1,1741,2,1728,3,5.7,140,1451,3.5,140,1245,1.4,1216,2.8,45,1350,67.6,7.6,1016.3,1025.9,2332,1021.5,1523,1023.3,12.8,4.4,1300,2.57,13.2,,,,,,8.8,5.5,11,-0.7,,,,,,,,,,2,3,3,
131,2015-04-08,9.9,7.3,623,14.6,1633,,,,,,,6.1,140,1236,3.4,110,1012,1.6,1370,1.1,34,1536,55.9,6.7,1018.6,1027.3,1011,1023.4,1659,1025.6,12.9,4.7,1300,2.53,14.66,,,,,,7.9,7.1,11.7,2.6,,,,,,,,,,2,2.9,,
131,2015-04-09,11.3,5.8,629,16.7,1544,,,,,,,5.5,340,1850,2.5,50,1357,1.2,1039,0.6,28,1538,49.8,6.4,1017.6,1026.9,651,1021.9,1659,1024.6,12.9,10.2,1500,2.36,18.19,,,,,,4,2.5,12.9,1.3,,,,,,,,,,2.4,3.6,,
131,2015-04-10,11.7,4.9,526,19,1532,,,,,,,7.4,50,1239,3.9,20,1416,1.4,1200,-1.5,19,1450,43.8,5.5,1015.8,1024.5,106,1019.8,1559,1022.7,12.9,11.1,1200,3.06,21.13,,,,,,0,0,12.9,-0.3,,,,,,,,,,2.9,4.6,,
131,2015-04-11,14,5.7,520,22.1,1625,,,,,,,5.6,250,1831,2.9,270,1421,1,863,-1.8,14,1343,37.8,5.4,1018.2,1027.1,2345,1022.2,1618,1025.1,13,11.4,1200,3.06,22.38,,,,,,0.5,0,14.5,-1.3,,,,,,,,,,3.1,4.8,,
131,2015-04-12,14.1,7.3,539,19.2,1321,,,,,,,8.1,110,1610,5,140,1612,2,1725,-2.2,14,1228,36,5.3,1017.6,1027.2,3,1021.6,1707,1024.4,13,1.8,1200,1.45,10.5,,,,,,7.4,2.4,12.2,0.9,,,,,,,,,,3.2,4.8,0,
131,2015-04-13,11.8,8.7,2353,15.4,1144,8.67,0.5,1403,1.5,1406,4,10,90,1040,5.5,110,1103,3.2,2727,4,32,1,61.9,8.3,1010.7,1024.4,18,1012.8,2350,1017.6,13,0.3,1000,1.24,6.96,,,,,,9.8,6.1,11.7,7.6,,,,,,,,,,1.6,2.2,12,
131,2015-04-14,9.1,7.2,827,11.6,1504,8.83,1,514,3,502,8,6.4,20,1603,3.3,340,1735,1.7,1447,5.6,62,1553,79.8,9.1,1001.6,1012.8,1,1005.8,1705,1008.5,13.1,0.6,1300,1.28,7.55,,,,,,10,6.6,11.3,6.3,,,,,,,,,,0.5,1,3.5,
131,2015-04-15,12.7,7,500,21,1529,4.33,0.5,212,1.5,220,3.5,7.8,250,1327,3.6,230,1608,1.7,1467,6.3,31,1523,68.6,9.6,1002.2,1011.3,2124,1007.1,1,1009,13.1,8,1200,3.02,19.33,,,,,,4.8,3.4,14.3,3.8,,,,,,,,,,1.8,3,,
131,2015-04-16,12.1,7.5,2400,21.3,1114,1.58,1.5,1527,3.5,1445,3.5,12.6,250,1306,5.1,230,1126,1.7,1489,4.8,37,905,63.6,8.7,1002.8,1015.3,2352,1004.9,1154,1009.6,13.2,6.1,900,1.94,10.07,,,,,,2.6,1.9,10.8,1,,,,,,,,,,1.6,2.6,3.5,
131,2015-04-17,12.1,4.6,510,20.2,1541,,,,,,,7.6,180,1531,4.2,230,1212,1.7,1469,-1.8,18,1700,41.9,5.4,1010.2,1018.9,2351,1015.2,222,1017.1,13.2,11.8,1200,3.14,23.54,,,,,,1,0,12.9,-1.2,,,,,,,,,,3.4,4.8,,
131,2015-04-18,14.3,4.6,646,21.9,1220,1,0,,0,,0,8.4,140,2341,4.6,140,2343,0.9,743,0,15,1219,41.4,6.3,1008.8,1019.7,726,1011.6,1733,1015.6,13.2,6.2,1100,2.9,14.74,,,,,,5.9,3.5,12.4,-1.4,,,,,,,,,,1.6,2.3,16.5,
131,2015-04-19,14,12,740,16.2,1636,10.83,3,857,10,727,20.5,5.7,160,12,3.1,160,17,1.3,1135,13.4,64,1,96.5,15.5,1000.1,1012.8,1,1002.7,2358,1006.9,13.3,0,1200,0.54,3.02,,,,,,10,6.5,14.3,11.6,,,,,,,,,,1.6,2.1,13.5,
131,2015-04-20,11.8,8.9,2352,14.2,1552,13.58,1,331,2.5,308,15,7.5,20,643,4.2,70,1422,2.2,1911,9.8,67,1721,88.4,12.2,1000.2,1014,2357,1001.8,453,1007,13.3,0.8,1600,0.96,5.09,,,,,,7.9,5.8,12.6,3,,,,,,,,,,1,1.4,5.5,
131,2015-04-21,13.6,5.7,522,22.9,1521,,,,,,,4.8,320,1715,2.4,200,1147,1.1,992,4.3,23,1651,61,8.5,1009.1,1018.2,2335,1013.6,1625,1016,13.3,9.3,1200,3.26,23.31,,,,,,3.6,1.8,15.1,0,,,,,,,,,,2.4,5,,1.75
131,2015-04-22,14.8,8.7,520,21.8,1517,,,,,,,7.2,180,1504,3.5,250,1105,1.4,1237,1.7,25,1732,43.5,7,1011.8,1022.3,2353,1016.4,1504,1018.6,13.4,10.5,1300,2.55,19.42,,,,,,3.5,1.4,15,1.8,,,,,,,,,,2.7,4,,
131,2015-04-23,15.2,7.8,528,23.7,1409,,,,,,,6.5,250,1404,3.4,230,1813,1.4,1195,0.2,15,1349,45.3,6.6,1014.2,1023,652,1018.6,1837,1021.1,13.4,11.1,1200,3.25,23.26,,,,,,3.4,0,15.2,0.4,,,,,,,,,,3.9,5.6,,
131,2015-04-24,17.2,11.5,228,24.7,1506,,,,,,,7,360,1513,3.1,270,1728,1.3,1113,-0.9,15,1509,30.8,5.8,1012.8,1021.1,42,1016.8,1702,1019.6,13.4,10.6,1200,3,23.06,,,,,,2.9,1.3,17.7,4,,,,,,,,,,4.5,5.7,,
131,2015-04-25,17.3,8,618,26,1508,,,,,,,8.5,360,1729,3.3,320,1731,1.1,974,-1.6,15,1414,30.3,5.5,1013.3,1021.9,806,1017.4,1634,1020.1,13.5,11.8,1200,3.22,24.85,,,,,,0,0,18.2,0.3,,,,,,,,,,4.5,5.9,,
131,2015-04-26,19.3,9.6,509,28.3,1556,,,,,,,8.1,200,1400,3.5,230,1608,1.3,1161,1.4,17,1027,33,6.8,1012.1,1021.1,746,1015.7,1632,1018.8,13.5,11.7,1200,3.1,23.54,,,,,,0,0,19.5,2,,,,,,,,,,5,5.4,,
131,2015-04-27,20.3,12.4,554,28.4,1524,,,,,,,7.6,230,1512,3.6,200,1517,1.1,988,1.1,15,1558,29.6,6.6,1009.7,1018.9,829,1013.4,1555,1016.4,13.5,11.7,1300,2.98,22.82,,,,,,1.8,0,20.6,4.1,,,,,,,,,,4.8,6,,
131,2015-04-28,19.3,11.6,605,25.8,1438,1.92,0.1,,0.1,,0.1,6.2,160,1456,3.5,180,1503,1.2,1033,7.5,27,1436,49.3,10.6,1006.6,1015.5,1,1010.6,1801,1013.2,13.6,5.9,900,2.06,13.64,,,,,,7.5,3.4,18.6,3.9,,,,,,,,,,2.1,2.6,10.6,
131,2015-04-29,17.5,15.3,702,19.2,1648,13.72,0.5,8,2.5,526,13.5,5.8,70,1440,3.1,90,1449,1.8,1540,13.8,69,1724,79.3,15.8,1005.3,1013.4,11,1010.8,1533,1012,13.6,0,1100,0.65,3.87,,,,,,9.9,5.9,16.8,14.4,,,,,,,,,,0.3,1.3,3,
131,2015-04-30,21,15,555,27.1,1630,,,,,,,6.1,110,1149,3.2,140,1152,1.4,1207,12.3,37,1636,60.3,14.3,1006.1,1014,906,1010.9,1649,1012.7,13.6,9.5,1200,3.31,20.57,,,,,,4.9,3.4,20.1,13.3,,,,,,,,,,3.4,4.8,,
131,2015-05-01,21.8,15.3,627,29.1,1504,,,,,,,8,320,1519,3,320,1308,1.1,952,13.4,34,1505,61.3,15.4,1006.7,1015,752,1010.4,1629,1013.3,13.7,11.6,1300,3,22.98,,,,,,2,1.3,23.4,10.4,,,,,,,,,,3.8,5,,
131,2015-05-02,22,16.7,440,28.1,1311,,,,,,,6,290,1822,2.9,270,1859,1.1,913,13.7,37,1505,60.9,15.8,1005,1014.5,804,1009.1,1642,1011.5,13.7,7.8,1100,2.66,17.85,,,,,,7.3,3.8,23.3,12.1,,,,,,,,,,3.1,4,3.5,
131,2015-05-03,19.8,17.7,613,22.6,1519,9,1,513,2,450,4,5.3,50,904,2.5,110,1455,1.4,1197,16.6,64,1522,83,18.9,1000.1,1009.4,1,1004.6,1622,1006.7,13.8,0,1000,1,7.28,,,,,,10,5.5,20.6,16.9,,,,,,,,,,1.4,1.7,0.5,
131,2015-05-04,16.6,10.7,2353,22.2,1138,,,,,,,10.4,250,1231,4.6,270,1410,2.1,1814,3.3,17,1510,48.6,8.9,1003,1014,2312,1006.5,44,1009.7,13.8,10.9,1300,3.15,24.49,,,,,,2.8,1.6,21.2,6.5,,,,,,,,,,5.6,6.5,,
131,2015-05-05,15.4,7.6,520,23.8,1532,,,,,,,6.7,320,1324,3,250,1402,1.5,1332,0.1,19,1543,38.5,6.2,1005.1,1013.9,25,1008.9,1701,1011.9,13.8,12.2,1200,3.3,26.25,,,,,,0,0,19.6,1.9,,,,,,,,,,4.5,5.8,,
131,2015-05-06,15.9,8.8,535,23.4,1631,,,,,,,4.8,360,1743,2.4,320,1743,1,873,1,17,1246,38.9,6.6,1005.2,1013.5,2224,1010,1611,1011.9,13.8,6.4,1000,2.28,16.33,,,,,,6.9,0.5,17.5,3,,,,,,,,,,2.5,3.8,,
131,2015-05-07,17.3,9.4,551,26,1505,,,,,,,8.7,320,1803,4.1,320,1807,1.2,1072,0.8,18,1351,35.8,6.5,1005.7,1014.2,2237,1010.1,1524,1012.5,13.9,11.2,1200,2.95,22.36,,,,,,4.5,1.6,19.9,3,,,,,,,,,,3.6,5.4,,
131,2015-05-08,17.7,11,520,23.7,1435,0.92,0,,0,,0,6,250,1644,2.9,250,1650,1,897,5.8,32,917,46.8,9.5,1006.5,1015.4,827,1011.3,1819,1013.2,13.9,6.7,1200,2.1,15.56,,,,,,6.8,2.8,19.8,4.2,,,,,,,,,,2.6,4,0,
131,2015-05-09,19.3,15.4,546,25,1548,,,,,,,7.1,340,1455,3.1,290,1623,1.5,1307,8.3,35,1425,50.3,11,1006.3,1015.6,2341,1009.9,1601,1012.9,13.9,9.9,1200,3.12,23.02,,,,,,4.8,3.9,22.9,10.3,,,,,,,,,,4.2,5.6,,
131,2015-05-10,20.1,12.8,552,26.8,1554,,,,,,,5.6,320,1356,3.1,320,1401,1.3,1135,7.7,27,1435,48.8,10.6,1010.3,1019.5,2347,1015.1,113,1017,14,11.7,1200,3.11,24.66,,,,,,0.4,0,23.3,6.7,,,,,,,,,,4.3,6,,
131,2015-05-11,18.8,14.5,525,24.3,1208,6.42,1,1912,2.5,1912,8,9.3,110,1550,6.3,110,1618,2.8,2409,10.9,37,1512,63.3,13.2,1003.6,1019.5,1,999.1,2358,1010.2,14,4.6,1100,2.25,14.23,,,,,,7,3.1,20.3,9.9,,,,,,,,,,3.3,4.1,16,
131,2015-05-12,15.8,11.9,616,20.7,1552,8,2.5,2026,3.5,33,11,11.4,200,142,5.1,250,1408,2.9,2470,9.6,43,1504,70,12.1,994.8,1004.6,813,998.5,36,1001.5,14,11.3,1100,2.83,22.27,,,,,,5.6,4.9,19.6,10.2,,,,,,,,,,4.2,5,3,
131,2015-05-13,20.4,13.3,203,26.6,1238,,,,,,,12.7,270,1643,6.1,250,1623,2.7,2305,7.9,30,1612,47,10.8,998.3,1008.9,2400,1002,1,1004.9,14.1,12.1,1200,3.15,25.25,,,,,,0.9,0.8,20.6,9.3,,,,,,,,,,6,6.8,,
131,2015-05-14,23.3,16.4,444,29.8,1514,,,,,,,8.9,250,1540,4,230,1527,1.8,1596,11.5,36,740,48.9,14.1,1000.6,1009,5,1004.9,1536,1007.2,14.1,11.2,1200,3.08,23.58,,,,,,3.9,2.6,23.8,9.3,,,,,,,,,,4.4,5.7,,
131,2015-05-15,20.7,17.4,2358,24.9,1120,,,,,,,6.2,360,1624,2.7,290,1620,1.3,1137,15.8,54,1220,74.9,18,1002.1,1009.8,927,1007.7,316,1008.7,14.1,1.5,1100,2.13,9.62,,,,,,8.4,3.6,21.9,11.6,,,,,,,,,,1.9,2.4,,
131,2015-05-16,19.4,13.4,546,26.1,1616,,,,,,,7.8,270,1706,3.9,290,1428,1.4,1167,5.9,13,1528,49.1,9.8,1003.8,1012.2,2400,1008.8,1710,1010.4,14.1,12.3,1200,3.36,26.53,,,,,,0.3,0,22.6,6.9,,,,,,,,,,4.3,6.5,,
131,2015-05-17,19.9,11.6,554,27.6,1535,,,,,,,5.2,270,1526,2.6,250,1558,1.1,932,4,15,1505,39.9,8.3,1004.2,1013.9,803,1008.2,1900,1010.8,14.2,11.6,1100,3.19,24.88,,,,,,5.1,0,22.5,5.7,,,,,,,,,,4.1,5.6,,
131,2015-05-18,19.8,14.9,438,25.1,1242,,,,,,,6.5,340,1855,3.3,320,1905,1.3,1126,8.6,28,1243,50.6,11.3,998.3,1008.7,1,1001.7,1558,1004.9,14.2,5.6,1200,2.76,16.95,,,,,,7.6,1.9,21.8,10.7,,,,,,,,,,3.1,4.4,,
131,2015-05-19,18.3,15.5,300,24.3,1632,2,0.3,2040,0.4,2026,0.4,7.8,270,1821,3.7,290,1822,1.7,1433,13.3,52,1555,73.3,15.3,999.6,1008.1,2138,1003.8,1632,1006.3,14.2,4.1,1400,2.29,13.18,,,,,,8,6.6,22.4,10.7,,,,,,,,,,2.4,3,0.4,
131,2015-05-20,17,12.5,604,21.6,1500,,,,,,,6.1,320,1838,5.3,290,1400,1,890,7.4,25,1500,57.8,10.5,1002.1,1012.5,2348,1007.3,228,1008.8,,,,,,,,,,,0.5,0.5,16.7,7.6,,,,,,,,,,5.2,7,,
131,2015-05-21,19.9,12,536,28.5,1556,,,,,,,6.7,200,1624,3.2,270,1536,1.5,1275,5.9,17,1448,45,9.4,1007.4,1015.6,918,1011.8,1531,1014,14.3,12.3,1200,3.3,27.7,,,,,,1.6,0,21.4,5.7,,,,,,,,,,5.3,7.5,,
131,2015-05-22,21.5,15.7,504,28.1,1453,,,,,,,7.6,360,1724,4.3,340,1657,1.6,1347,5.6,14,1358,37.9,9.2,1007.2,1016.1,643,1011.4,1714,1013.9,14.3,11.3,1200,3.24,25.48,,,,,,4.1,0,23.2,9.3,,,,,,,,,,5.7,7.7,,
131,2015-05-23,21.7,15.6,600,28.6,1429,,,,,,,6.7,20,1356,3.2,340,1454,1.1,981,4.1,15,1442,35.3,8.4,1004.4,1013.7,721,1008.1,1708,1011,14.3,11.8,1200,3.17,25.15,,,,,,4,0,23.3,10.2,,,,,,,,,,6,7.9,,
131,2015-05-24,21.2,13.9,545,28.7,1456,,,,,,,6.7,290,1545,3.7,320,1546,1.2,1020,0.7,10,1705,28.9,6.6,1002,1010.4,1,1006.2,1707,1008.6,14.3,13,1200,3.31,27.5,,,,,,0,0,23.6,7.4,,,,,,,,,,6,8.8,,
131,2015-05-25,21.2,13.2,559,29.1,1508,,,,,,,6.9,340,1706,3.3,320,1546,1,856,4.1,16,1359,35,8.2,1002.6,1010.8,2357,1007.3,1545,1009.2,14.4,13,1200,3.25,26.4,,,,,,0,0,23.5,7,,,,,,,,,,5,7.4,,
131,2015-05-26,22.6,14.6,513,31.6,1449,,,,,,,7.4,230,1736,4.3,340,1744,1.1,956,5.4,12,1654,40.1,9.4,1004.9,1013.3,741,1008.9,1603,1011.5,14.4,12.8,1200,3.35,27.43,,,,,,0,0,24.7,9.5,,,,,,,,,,6,8.8,,
131,2015-05-27,23.7,14.2,524,31.9,1628,,,,,,,5.6,320,1306,3.2,360,1228,0.8,655,1.9,9,1506,28.9,7.3,1003.4,1012.5,807,1007,1743,1009.9,14.4,13.1,1200,3.45,27.93,,,,,,2.4,0.8,25.2,8.1,,,,,,,,,,6.5,9.3,,
131,2015-05-28,24.8,18.5,700,32.4,1528,,,,,,,6.8,340,1732,3.8,320,1738,1,876,5.2,14,1400,30.5,8.9,1001.9,1010.2,653,1006.1,1600,1008.4,14.4,11.4,1200,3.22,24.73,,,,,,3.8,1.9,26.6,14.7,,,,,,,,,,5.8,8.8,,
131,2015-05-29,24.1,17.9,636,31,1413,,,,,,,7.1,320,1616,4.3,320,1617,1.3,1153,6.9,22,1218,34.4,10,1000.6,1009.4,738,1004.9,1749,1007.1,14.4,10.3,1100,3.06,22.98,,,,,,5.4,1.9,26,12.9,,,,,,,,,,5.9,7.6,1,
131,2015-05-30,19.3,17.1,2351,23.2,1638,6.92,0.5,623,1,628,1,8.1,360,1728,3.9,320,1853,1.5,1328,11.9,34,1,63,13.9,999,1006.9,2336,1002.6,1532,1005.6,14.5,3.4,1500,2.26,10.43,,,,,,7,4,20.7,13.5,,,,,,,,,,1.5,2.6,0,
131,2015-05-31,21.4,14.6,445,28.4,1409,,,,,,,4.9,320,1542,2.7,340,1517,1,906,10.1,19,1601,54.4,12.6,1001.5,1009.9,835,1006.3,1640,1008.1,14.5,9.3,1100,2.81,21.05,,,,,,6.1,2.4,22.9,12.2,,,,,,,,,,3.3,6.1,,
131,2015-06-01,23.7,17.4,527,30.3,1631,,,,,,,5.5,320,1927,2.8,320,1911,1.1,973,9.3,23,1730,42.8,11.7,1003.2,1011.3,635,1008,1626,1009.8,14.5,12.4,1400,2.8,23.69,,,,,,5.1,0.6,26,11.8,,,,,,,,,,5.3,6.7,,
131,2015-06-02,23.2,18.8,610,29.8,1540,,,,,,,5.8,320,1842,2.7,320,1848,1.2,1026,9.9,17,1622,45.6,12.3,1001.2,1010.8,539,1004.6,1828,1007.7,14.5,7.1,1300,3.14,19.59,,,,,,7.4,2.4,26.7,16.2,,,,,,,,,,5,6.7,,
131,2015-06-03,22.3,17.6,527,27.4,1631,,,,,,,9.8,360,1148,5.8,340,929,2.2,1911,5.5,18,1737,38,9.4,1000.8,1010.7,2331,1005.6,250,1007.4,14.5,11.5,1200,3.35,26.47,,,,,,3.5,0.9,26.2,14.4,,,,,,,,,,6.5,8.6,,
131,2015-06-04,23.6,14.9,559,30.5,1444,,,,,,,6.7,340,1258,3,320,1252,1.3,1113,4.2,11,1332,32.8,8.5,1003,1012.1,806,1007.3,1749,1009.6,14.6,10.3,1200,3.37,24.73,,,,,,4.9,3.8,27,9.6,,,,,,,,,,5.7,8,0.3,
131,2015-06-05,18.9,15.4,2400,22.9,13,4.17,0.1,818,0.3,758,0.3,5.3,20,1732,3.1,360,1734,1.2,1067,7.1,31,240,47.5,10.1,1000.3,1008.8,2400,1005.3,1656,1006.9,14.6,1.6,1700,0.94,6.06,,,,,,6.8,4.1,18.4,10.3,,,,,,,,,,2.1,2.4,0,
131,2015-06-06,22,14.9,26,28.4,1558,,,,,,,5.1,140,1235,2.9,140,2033,1.4,1224,8.5,26,1521,44.8,11.1,1005.6,1015,2301,1008.8,1,1012.2,14.6,12.8,1200,3.2,25.5,,,,,,2.8,1.6,25.3,10.6,,,,,,,,,,4.7,6.4,,
131,2015-06-07,24.3,18.6,553,30.9,1544,,,,,,,11.7,90,1228,3.2,290,1916,1.4,1170,9.6,26,1505,41.5,12,1006.2,1015.9,601,1009.7,1741,1012.8,14.6,12.4,1200,3.03,25.28,,,,,,3.1,0.4,27.6,14.8,,,,,,,,,,6.2,7.8,,
131,2015-06-08,22.7,18.5,658,26.6,1556,,,,,,,4.4,160,1222,2.4,180,1605,1.1,943,10.2,34,1143,46.3,12.5,1000.9,1011.5,1,1004.5,1851,1007.4,14.6,3,1000,1.66,13.76,,,,,,8.4,4.9,24.4,14.7,,,,,,,,,,2.8,4.3,,
131,2015-06-09,23,19,539,29.3,1439,,,,,,,7,320,1159,3.6,340,1813,1.5,1265,12.8,26,1636,55.4,14.9,1000.4,1009.4,2203,1005.5,32,1006.9,14.6,9.2,1300,3.22,22.08,,,,,,5.1,3.4,25.9,14.9,,,,,,,,,,4.5,6.4,,
131,2015-06-10,26.1,17.8,443,34.8,1506,,,,,,,7.3,110,1736,4.4,110,1636,1.6,1397,11.9,15,1317,47.9,14.3,1000.7,1010.1,527,1003.9,1658,1007.1,14.6,11.4,1200,3.16,25.21,,,,,,3.4,0,28.2,14.4,,,,,,,,,,5,8.2,,
131,2015-06-11,24.1,20.8,518,27.3,919,1.2,2,2139,2,2130,2,9.1,110,1316,4.9,140,1325,2,1713,13.8,31,914,55.6,16.1,995.7,1006.7,17,999.5,1749,1002.1,14.6,1,1000,1.49,9.49,,,,,,8.5,4.3,24,15.3,,,,,,,,,,3.3,4,2.5,
