"BIZ_UNIT","PD_S_C","PD_S_NM","PD_M_NM","PD_H_NM","cnt.x","cnt.y","percent"
"A03",610,"헤어왁스","두발용품","일상용품",50,7822,0.006392227
"A03",630,"생리대","생리용품","일상용품",1112,7822,0.14216313
"A03",634,"성인용기저귀","생리용품","일상용품",10,7822,0.001278445
"A03",635,"성인용일회용팬티","생리용품","일상용품",8,7822,0.001022756
"A03",631,"탐폰","생리용품","일상용품",60,7822,0.007670672
"A03",632,"팬티라이너","생리용품","일상용품",484,7822,0.061876758
"A03",669,"부분세탁제","세탁세제","일상용품",52,7822,0.006647916
"A03",664,"분말세탁세제","세탁세제","일상용품",436,7822,0.05574022
"A03",667,"분말표백제","세탁세제","일상용품",191,7822,0.024418307
"A03",670,"섬유유연제/향기지속제","세탁세제","일상용품",880,7822,0.112503196
"A03",666,"세탁비누","세탁세제","일상용품",194,7822,0.024801841
"A03",665,"액상세탁세제","세탁세제","일상용품",562,7822,0.071848632
"A03",668,"액상표백제","세탁세제","일상용품",32,7822,0.004091025
"A03",671,"특수용세탁세제","세탁세제","일상용품",78,7822,0.009971874
"A03",622,"남성용면도기/날","위생용품","일상용품",145,7822,0.018537458
"A03",876,"렌즈관리용품","위생용품","일상용품",29,7822,0.003707492
"A03",641,"립밤/립스크럽","위생용품","일상용품",48,7822,0.006136538
"A03",636,"미용비누","위생용품","일상용품",296,7822,0.037841984
"A03",615,"바디보습","위생용품","일상용품",179,7822,0.022884173
"A03",614,"바디워시","위생용품","일상용품",366,7822,0.046791102
"A03",617,"바디패치/팩","위생용품","일상용품",1,7822,0.000127845
"A03",875,"밴드류","위생용품","일상용품",92,7822,0.011761698
"A03",612,"선물세트","위생용품","일상용품",65,7822,0.008309895
"A03",643,"선크림류","위생용품","일상용품",20,7822,0.002556891
"A03",623,"쉐이빙폼/젤","위생용품","일상용품",69,7822,0.008821273
"A03",638,"스킨/토너","위생용품","일상용품",2,7822,0.000255689
"A03",872,"안전상비의약외품","위생용품","일상용품",318,7822,0.040654564
"A03",633,"여성세정제","위생용품","일상용품",2,7822,0.000255689
"A03",613,"여행용세트","위생용품","일상용품",26,7822,0.003323958
"A03",621,"일회용면도기","위생용품","일상용품",29,7822,0.003707492
"A03",616,"제모용품","위생용품","일상용품",21,7822,0.002684735
"A03",637,"페이셜클렌저","위생용품","일상용품",148,7822,0.018920992
"A03",620,"풋케어","위생용품","일상용품",5,7822,0.000639223
"A03",619,"핸드로션/크림","위생용품","일상용품",32,7822,0.004091025
"A03",618,"핸드워시/손세정제","위생용품","일상용품",242,7822,0.030938379
"A03",883,"유아/아동용치약","유아용품","유아",142,7822,0.018153925
"A03",884,"유아/아동용칫솔","유아용품","유아",180,7822,0.023012017
"A03",885,"유아목욕용품","유아용품","유아",2,7822,0.000255689
"A03",886,"유아용기저귀","유아용품","유아",178,7822,0.022756328
"A03",882,"유아용샴푸/바디워시","유아용품","유아",16,7822,0.002045513
"A03",890,"유아용세척용품","유아용품","유아",33,7822,0.00421887
"A03",881,"유아용화장품","유아용품","유아",67,7822,0.008565584
"A03",892,"젖병/젖꼭지","유아용품","유아",24,7822,0.003068269
"A03",891,"젖병소독/건조용품","유아용품","유아",33,7822,0.00421887
"A03",681,"각티슈/미용티슈","화장지","일상용품",743,7822,0.094988494
"A03",684,"냅킨","화장지","일상용품",24,7822,0.003068269
"A03",680,"롤티슈","화장지","일상용품",1267,7822,0.161979033
"A03",682,"물티슈","화장지","일상용품",826,7822,0.105599591
"A03",887,"유아용물티슈","유아용품","유아",382,7822,0.048836615
"A03",683,"키친타올","화장지","일상용품",650,7822,0.083098952
"A03",644,"BB/파운데이션/컴팩트류","화장품","일상용품",1,7822,0.000127845
"A03",653,"남녀공용향수","화장품","일상용품",18,7822,0.002301202
"A03",647,"립글로즈/틴트","화장품","일상용품",4,7822,0.000511378
"A03",646,"립스틱/립라이너","화장품","일상용품",2,7822,0.000255689
"A03",645,"마스카라","화장품","일상용품",7,7822,0.000894912
"A03",650,"메이크업브러쉬","화장품","일상용품",112,7822,0.014318589
"A03",649,"메탈미용소도구","화장품","일상용품",70,7822,0.008949118
"A03",652,"면봉/화장솜","화장품","일상용품",60,7822,0.007670672
"A03",642,"스킨케어세트","화장품","일상용품",708,7822,0.090513935
"A03",651,"스폰지/퍼프","화장품","일상용품",17,7822,0.002173357
"A03",648,"일반네일/케어류","화장품","일상용품",3,7822,0.000383534
"A03",639,"크림/밤/오일","화장품","일상용품",6,7822,0.000767067
"A03",640,"페이셜팩류","화장품","일상용품",30,7822,0.003835336
"A03",560,"온장조리원부재료","간편간식","조리식품",285,7822,0.036435694
"A03",556,"족발","간편간식","조리식품",2,7822,0.000255689
"A03",558,"즉석어묵","간편간식","조리식품",184,7822,0.023523396
"A03",553,"치킨류","간편간식","조리식품",114,7822,0.014574278
"A03",554,"튀김류","간편간식","조리식품",25,7822,0.003196114
"A03",555,"훈제/로스트","간편간식","조리식품",5,7822,0.000639223
"A03",572,"요리떡","기타조리식품","조리식품",4,7822,0.000511378
"A03",573,"일반떡","기타조리식품","조리식품",416,7822,0.053183329
"A03",557,"피자","기타조리식품","조리식품",124,7822,0.015852723
"A03",419,"한과","기타조리식품","조리식품",108,7822,0.01380721
"A03",550,"즉석국탕","반찬류","조리식품",8,7822,0.001022756
"A03",545,"즉석김치류","반찬류","조리식품",10,7822,0.001278445
"A03",551,"즉석나물/부침","반찬류","조리식품",5,7822,0.000639223
"A03",549,"즉석무침반찬","반찬류","조리식품",10,7822,0.001278445
"A03",552,"즉석반찬원부재료","반찬류","조리식품",152,7822,0.01943237
"A03",548,"즉석볶음반찬","반찬류","조리식품",4,7822,0.000511378
"A03",547,"즉석절임반찬","반찬류","조리식품",54,7822,0.006903605
"A03",546,"즉석조림반찬","반찬류","조리식품",52,7822,0.006647916
"A03",570,"베이커리일반빵","베이커리","간식",1134,7822,0.14497571
"A03",305,"식빵","베이커리","간식",423,7822,0.054078241
"A03",306,"일반빵","베이커리","간식",974,7822,0.124520583
"A03",307,"호빵찐빵","베이커리","간식",523,7822,0.066862695
"A03",561,"김밥","식사류","조리식품",31,7822,0.003963181
"A03",569,"냉장조리원부재료","식사류","조리식품",169,7822,0.021605727
"A03",564,"도시락","식사류","조리식품",112,7822,0.014318589
"A03",562,"삼각김밥","식사류","조리식품",167,7822,0.021350038
"A03",566,"샌드위치","식사류","조리식품",81,7822,0.010355408
"A03",565,"샐러드","식사류","조리식품",9,7822,0.001150601
"A03",563,"초밥류","식사류","조리식품",95,7822,0.012145231
"A03",567,"햄버거","식사류","조리식품",173,7822,0.022117106
"A03",381,"곡물가루","가공분말류","조미료류",136,7822,0.017386858
"A03",382,"기타분말류","가공분말류","조미료류",365,7822,0.046663257
"A03",387,"기타프리믹스","가공분말류","조미료류",130,7822,0.01661979
"A03",383,"도넛가루/핫케이크가루","가공분말류","조미료류",136,7822,0.017386858
"A03",377,"밀가루","가공분말류","조미료류",531,7822,0.067885451
"A03",379,"부침가루","가공분말류","조미료류",586,7822,0.074916901
"A03",378,"빵가루","가공분말류","조미료류",113,7822,0.014446433
"A03",385,"빵믹스","가공분말류","조미료류",159,7822,0.020327282
"A03",386,"아이스크림믹스","가공분말류","조미료류",5,7822,0.000639223
"A03",380,"튀김가루","가공분말류","조미료류",292,7822,0.037330606
"A03",384,"호떡믹스","가공분말류","조미료류",181,7822,0.023139862
"A03",364,"물엿/시럽","감미료","조미료류",609,7822,0.077857325
"A03",363,"설탕","감미료","조미료류",922,7822,0.117872667
"A03",361,"기타식용유","식용유","조미료류",69,7822,0.008821273
"A03",388,"식용유세트","식용유","조미료류",39,7822,0.004985937
"A03",355,"옥수수기름","식용유","조미료류",34,7822,0.004346714
"A03",357,"올리브유","식용유","조미료류",264,7822,0.033750959
"A03",356,"참기름/들기름","식용유","조미료류",542,7822,0.069291741
"A03",359,"카놀라유","식용유","조미료류",299,7822,0.038225518
"A03",354,"콩기름","식용유","조미료류",392,7822,0.05011506
"A03",358,"포도씨유","식용유","조미료류",241,7822,0.030810534
"A03",360,"해바라기씨유","식용유","조미료류",13,7822,0.001661979
"A03",349,"간장","장류","조미료류",891,7822,0.113909486
"A03",351,"고추장","장류","조미료류",760,7822,0.097161851
"A03",353,"기타장류","장류","조미료류",209,7822,0.026719509
"A03",350,"된장","장류","조미료류",256,7822,0.032728203
"A03",352,"쌈장","장류","조미료류",505,7822,0.064561493
"A03",368,"가공조미료","조미료","조미료류",559,7822,0.071465098
"A03",373,"겨자/고추냉이","조미료","조미료류",162,7822,0.020710816
"A03",371,"고춧가루","조미료","조미료류",82,7822,0.010483252
"A03",389,"기타조미료세트","조미료","조미료류",222,7822,0.028381488
"A03",376,"기타향신료","조미료","조미료류",23,7822,0.002940424
"A03",374,"깨","조미료","조미료류",169,7822,0.021605727
"A03",362,"소금","조미료","조미료류",457,7822,0.058424955
"A03",365,"식초","조미료","조미료류",734,7822,0.093837893
"A03",370,"액상조미료","조미료","조미료류",116,7822,0.014829967
"A03",367,"액젓","조미료","조미료류",219,7822,0.027997954
"A03",366,"음용식초","조미료","조미료류",141,7822,0.01802608
"A03",369,"자연조미료","조미료","조미료류",48,7822,0.006136538
"A03",375,"허브류","조미료","조미료류",20,7822,0.002556891
"A03",372,"후추","조미료","조미료류",234,7822,0.029915623
"A03",348,"고기양념장","케첩마요네즈","조미료류",424,7822,0.054206085
"A03",346,"국물용소스","케첩마요네즈","조미료류",55,7822,0.00703145
"A03",343,"마요네즈","케첩마요네즈","조미료류",631,7822,0.080669905
"A03",344,"상온드레싱","케첩마요네즈","조미료류",426,7822,0.054461774
"A03",345,"양념소스","케첩마요네즈","조미료류",632,7822,0.08079775
"A03",342,"케첩","케첩마요네즈","조미료류",713,7822,0.091153158
"A03",347,"파스타소스","케첩마요네즈","조미료류",548,7822,0.070058808
"A03",469,"국산맥주","맥주","주류",1868,7822,0.238813603
"A03",470,"수입맥주","맥주","주류",1425,7822,0.182178471
"A03",468,"담금소주","소주","주류",74,7822,0.009460496
"A03",466,"일반소주","소주","주류",1348,7822,0.172334441
"A03",467,"칵테일소주","소주","주류",403,7822,0.05152135
"A03",477,"기타양주","양주","주류",14,7822,0.001789824
"A03",476,"리큐르","양주","주류",83,7822,0.010611097
"A03",475,"위스키","양주","주류",19,7822,0.002429046
"A03",472,"레드와인","와인","주류",161,7822,0.020582971
"A03",474,"스파클링와인","와인","주류",62,7822,0.007926362
"A03",484,"와인세트","와인","주류",1,7822,0.000127845
"A03",473,"화이트와인","와인","주류",57,7822,0.007287139
"A03",480,"과실주/담금주","전통주","주류",135,7822,0.017259013
"A03",483,"기타전통주","전통주","주류",70,7822,0.008949118
"A03",478,"막걸리","전통주","주류",791,7822,0.101125032
"A03",482,"일본술","전통주","주류",6,7822,0.000767067
"A03",485,"전통주세트","전통주","주류",7,7822,0.000894912
"A03",481,"중국술","전통주","주류",8,7822,0.001022756
"A03",479,"청주","전통주","주류",528,7822,0.067501918
"A03",286,"가공계란","계란류","채소",63,7822,0.008054206
"A03",288,"가공메추리알","계란류","채소",240,7822,0.03068269
"A03",285,"일반계란","계란류","채소",2901,7822,0.370877014
"A03",287,"일반메추리알","계란류","채소",269,7822,0.034390182
"A03",14,"가지","과채류","채소",539,7822,0.068908208
"A03",16,"건고추","과채류","채소",20,7822,0.002556891
"A03",15,"고추","과채류","채소",1802,7822,0.230375863
"A03",22,"기타열매채소","과채류","채소",45,7822,0.005753004
"A03",20,"단호박","과채류","채소",527,7822,0.067374073
"A03",21,"애호박","과채류","채소",1764,7822,0.22551777
"A03",17,"오이","과채류","채소",1668,7822,0.213244694
"A03",18,"옥수수","과채류","채소",317,7822,0.04052672
"A03",19,"파프리카/피망","과채류","채소",1458,7822,0.186397341
"A03",23,"감자","근채류","채소",1513,7822,0.193428791
"A03",24,"고구마","근채류","채소",987,7822,0.126182562
"A03",33,"기타뿌리채소","근채류","채소",229,7822,0.0292764
"A03",25,"당근","근채류","채소",1648,7822,0.210687804
"A03",77,"더덕선물세트","근채류","채소",1,7822,0.000127845
"A03",32,"마","근채류","채소",44,7822,0.00562516
"A03",35,"마늘","근채류","채소",1236,7822,0.158015853
"A03",29,"생강","근채류","채소",364,7822,0.046535413
"A03",79,"수삼선물세트","근채류","채소",1,7822,0.000127845
"A03",44,"양파","근채류","채소",1885,7822,0.24098696
"A03",30,"연근","근채류","채소",131,7822,0.016747635
"A03",31,"우엉","근채류","채소",96,7822,0.012273076
"A03",76,"인삼류","근채류","채소",77,7822,0.00984403
"A03",80,"혼합채소선물세트","근채류","채소",1,7822,0.000127845
"A03",34,"갓","김치채소류","채소",39,7822,0.004985937
"A03",26,"무","김치채소류","채소",1318,7822,0.168499105
"A03",37,"배추","김치채소류","채소",592,7822,0.075683968
"A03",38,"봄동","김치채소류","채소",286,7822,0.036563539
"A03",28,"알타리무","김치채소류","채소",47,7822,0.006008693
"A03",39,"얼갈이","김치채소류","채소",229,7822,0.0292764
"A03",27,"열무","김치채소류","채소",183,7822,0.023395551
"A03",40,"절임배추","김치채소류","채소",21,7822,0.002684735
"A03",75,"건나물류","나물류","채소",58,7822,0.007414983
"A03",225,"기타해초류","나물류","채소",231,7822,0.029532089
"A03",220,"다시마","나물류","채소",48,7822,0.006136538
"A03",221,"매생이","나물류","채소",52,7822,0.006647916
"A03",222,"미역","나물류","채소",330,7822,0.042188699
"A03",74,"삶은나물류","나물류","채소",297,7822,0.037969829
"A03",73,"생나물류","나물류","채소",707,7822,0.090386091
"A03",223,"톳","나물류","채소",47,7822,0.006008693
"A03",224,"파래","나물류","채소",168,7822,0.021477883
"A03",68,"두부류","두채류","채소",3000,7822,0.383533623
"A03",70,"묵류","두채류","채소",335,7822,0.042827921
"A03",72,"숙주나물","두채류","채소",624,7822,0.079774994
"A03",69,"연두부류","두채류","채소",314,7822,0.040143186
"A03",71,"콩나물","두채류","채소",1916,7822,0.244950141
"A03",58,"건버섯류","버섯류","채소",66,7822,0.00843774
"A03",60,"기타버섯류","버섯류","채소",46,7822,0.005880849
"A03",52,"느타리버섯류","버섯류","채소",1314,7822,0.167987727
"A03",59,"모둠버섯","버섯류","채소",21,7822,0.002684735
"A03",78,"버섯선물세트","버섯류","채소",4,7822,0.000511378
"A03",53,"새송이버섯류","버섯류","채소",1230,7822,0.157248785
"A03",55,"송이버섯류","버섯류","채소",16,7822,0.002045513
"A03",54,"양송이버섯류","버섯류","채소",397,7822,0.050754283
"A03",56,"팽이버섯류","버섯류","채소",1207,7822,0.154308361
"A03",57,"표고버섯류","버섯류","채소",539,7822,0.068908208
"A03",67,"기타양채류","양채류","채소",383,7822,0.048964459
"A03",62,"미니양배추","양채류","채소",31,7822,0.003963181
"A03",64,"브로콜리","양채류","채소",985,7822,0.125926873
"A03",66,"샐러드류","양채류","채소",949,7822,0.121324469
"A03",61,"양배추","양채류","채소",1320,7822,0.168754794
"A03",63,"양상추","양채류","채소",843,7822,0.107772948
"A03",717,"원예식물","양채류","채소",80,7822,0.010227563
"A03",65,"컬리플라워","양채류","채소",2,7822,0.000255689
"A03",50,"근대/아욱","엽채류","채소",236,7822,0.030171312
"A03",51,"기타잎채소","엽채류","채소",226,7822,0.028892866
"A03",49,"깻잎","엽채류","채소",1219,7822,0.155842496
"A03",45,"대파","엽채류","채소",1708,7822,0.218358476
"A03",36,"미나리","엽채류","채소",288,7822,0.036819228
"A03",41,"부추","엽채류","채소",915,7822,0.116977755
"A03",42,"상추","엽채류","채소",1193,7822,0.152518537
"A03",43,"시금치","엽채류","채소",1407,7822,0.179877269
"A03",47,"쌈채소류","엽채류","채소",1054,7822,0.134748146
"A03",48,"쑥갓","엽채류","채소",241,7822,0.030810534
"A03",46,"쪽파류","엽채류","채소",612,7822,0.078240859
"A03",278,"닭가슴살","국내산계육","축산",338,7822,0.043211455
"A03",282,"닭근위","국내산계육","축산",20,7822,0.002556891
"A03",277,"닭다리","국내산계육","축산",96,7822,0.012273076
"A03",280,"닭아랫날개(윙)","국내산계육","축산",17,7822,0.002173357
"A03",279,"닭안심","국내산계육","축산",223,7822,0.028509333
"A03",281,"닭윗날개(봉)","국내산계육","축산",114,7822,0.014574278
"A03",283,"닭정육","국내산계육","축산",70,7822,0.008949118
"A03",276,"볶음탕용닭","국내산계육","축산",881,7822,0.112631041
"A03",275,"삼계탕용닭","국내산계육","축산",757,7822,0.096778318
"A03",284,"오리고기","국내산계육","축산",50,7822,0.006392227
"A03",268,"국산돼지갈매기살","국내산돈육","축산",19,7822,0.002429046
"A03",270,"국산돼지갈비","국내산돈육","축산",207,7822,0.02646382
"A03",266,"국산돼지뒷다리","국내산돈육","축산",516,7822,0.065967783
"A03",269,"국산돼지등갈비","국내산돈육","축산",99,7822,0.01265661
"A03",260,"국산돼지등심","국내산돈육","축산",705,7822,0.090130401
"A03",261,"국산돼지등심덧살","국내산돈육","축산",41,7822,0.005241626
"A03",262,"국산돼지목심","국내산돈육","축산",616,7822,0.078752237
"A03",271,"국산돼지부산물","국내산돈육","축산",45,7822,0.005753004
"A03",264,"국산돼지사태","국내산돈육","축산",68,7822,0.008693429
"A03",267,"국산돼지삼겹살","국내산돈육","축산",1172,7822,0.149833802
"A03",259,"국산돼지안심","국내산돈육","축산",168,7822,0.021477883
"A03",263,"국산돼지앞다리","국내산돈육","축산",921,7822,0.117744822
"A03",265,"국산돼지항정살","국내산돈육","축산",63,7822,0.008054206
"A03",236,"한우갈비","국내산우육","축산",39,7822,0.004985937
"A03",228,"한우등심","국내산우육","축산",392,7822,0.05011506
"A03",230,"한우목심","국내산우육","축산",195,7822,0.024929686
"A03",237,"한우부산물","국내산우육","축산",40,7822,0.005113782
"A03",235,"한우사태","국내산우육","축산",218,7822,0.02787011
"A03",294,"한우선물세트","국내산우육","축산",17,7822,0.002173357
"A03",233,"한우설도","국내산우육","축산",835,7822,0.106750192
"A03",227,"한우안심","국내산우육","축산",111,7822,0.014190744
"A03",231,"한우앞다리","국내산우육","축산",313,7822,0.040015341
"A03",234,"한우양지","국내산우육","축산",589,7822,0.075300435
"A03",232,"한우우둔","국내산우육","축산",222,7822,0.028381488
"A03",238,"한우정육","국내산우육","축산",5,7822,0.000639223
"A03",229,"한우채끝","국내산우육","축산",135,7822,0.017259013
"A03",292,"기타양념육","기타축산","축산",1,7822,0.000127845
"A03",289,"닭/오리양념육","기타축산","축산",30,7822,0.003835336
"A03",293,"돈가스","기타축산","축산",72,7822,0.009204807
"A03",290,"돼지양념육","기타축산","축산",447,7822,0.05714651
"A03",291,"소양념육","기타축산","축산",391,7822,0.049987216
"A03",273,"수입돼지목심","수입돈육","축산",111,7822,0.014190744
"A03",272,"수입돼지삼겹살","수입돈육","축산",235,7822,0.030043467
"A03",274,"수입돼지정육","수입돈육","축산",4,7822,0.000511378
"A03",239,"미국산소갈비","수입우육","축산",65,7822,0.008309895
"A03",241,"미국산소등심","수입우육","축산",5,7822,0.000639223
"A03",240,"미국산소목심","수입우육","축산",10,7822,0.001278445
"A03",242,"미국산소앞다리","수입우육","축산",1,7822,0.000127845
"A03",243,"미국산소양지","수입우육","축산",5,7822,0.000639223
"A03",244,"미국산소토시살","수입우육","축산",2,7822,0.000255689
"A03",257,"수입산소갈비","수입우육","축산",8,7822,0.001022756
"A03",258,"수입산소목심","수입우육","축산",5,7822,0.000639223
"A03",295,"수입소고기선물세트","수입우육","축산",3,7822,0.000383534
"A03",245,"호주산소갈비","수입우육","축산",371,7822,0.047430325
"A03",247,"호주산소등심","수입우육","축산",123,7822,0.015724879
"A03",246,"호주산소목심","수입우육","축산",266,7822,0.034006648
"A03",254,"호주산소사태","수입우육","축산",19,7822,0.002429046
"A03",250,"호주산소설도","수입우육","축산",37,7822,0.004730248
"A03",249,"호주산소안심","수입우육","축산",41,7822,0.005241626
"A03",255,"호주산소안창살","수입우육","축산",45,7822,0.005753004
"A03",251,"호주산소앞다리","수입우육","축산",397,7822,0.050754283
"A03",252,"호주산소양지","수입우육","축산",154,7822,0.019688059
"A03",253,"호주산소우둔","수입우육","축산",68,7822,0.008693429
"A03",248,"호주산소채끝","수입우육","축산",32,7822,0.004091025
"A03",256,"호주산소토시살","수입우육","축산",44,7822,0.00562516
